trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
3,TORUS,OFF,ON,4,2018097,177132971,6327193,170805778,6327193,5096896,8718,94.2717,1221579,145117745,1230297,2813979300,32,32,50,250,6,ON,1,162800,22,8108864,2277.1911663814544,0.5295311813128508,0.002018097,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,1316514,160635609,5587408,155048201,5587408,4482824,838,63.9458,1103746,107610696,1104584,13578711340,128,128,50,250,8,ON,4,40700,181,624304,2832.5277564666567,0.3687760920137763,0.001316514,321.765,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,589465,167466809,5767577,161699232,5767577,4749325,1450,85.7172,1016802,126442995,1018252,10636748999,128,128,50,250,8,ON,4,40700,90,624304,2838.611801829294,0.5659055198654378,0.000589465,321.765,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,3747785,172138267,6195517,165942750,6195517,4915381,4525,79.6329,1275611,122557898,1280136,3632479123,32,32,50,250,6,ON,4,40700,45,8108864,2276.8109135462896,0.3632316290677557,0.003747785,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,1957822,167799298,6074364,161724934,6074364,4885971,8649,91.911,1179744,137212139,1188393,2665348671,32,32,50,250,6,ON,4,40700,22,8108864,2277.1911663814544,0.5017608443377207,0.001957822,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,2270254,164576708,5839510,158737198,5839510,4691741,1796,65.5684,1145973,117670698,1147769,6969944496,64,64,50,250,7,ON,4,40700,90,1788608,2014.704318294746,0.321931055691561,0.002270254,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,1058112,164548637,5848755,158699882,5848755,4770118,3025,86.8075,1075612,132787166,1078637,5226176482,64,64,50,250,7,ON,4,40700,45,1788608,2016.2253296354054,0.46650420857091246,0.001058112,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,500428,163291139,5594045,157697094,5594045,4648242,1475,87.0477,944328,124307048,945803,10371257587,128,128,50,250,8,ON,4,40700,90,624304,2838.611801829294,0.5513884068702075,0.000500428,321.765,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,3517781,163915000,5963814,157951186,5963814,4724164,4358,80.2116,1235292,117732088,1239650,3449357110,32,32,50,250,6,ON,4,40700,45,8108864,2276.8109135462896,0.3447460564172922,0.003517781,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,1865994,164271395,5961674,158309721,5961674,4792857,8365,93.817,1160452,133498098,1168817,2609455827,32,32,50,250,6,ON,4,40700,22,8108864,2277.1911663814544,0.49102143787916863,0.001865994,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,2044965,163034342,5843945,157190397,5843945,4683044,1959,70.835,1158942,118251396,1160901,6889865167,64,64,50,250,7,ON,4,40700,90,1788608,2014.704318294746,0.31748096600696746,0.002044965,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,947358,161715262,5694494,156020768,5694494,4704786,3078,91.2817,986630,129145511,989708,5135782992,64,64,50,250,7,ON,4,40700,45,1788608,2016.2253296354054,0.4580858828727823,0.000947358,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,794403,158706425,5490282,153216143,5490282,4484471,1002,79.3697,1004809,111942189,1005811,10078630358,128,128,50,250,8,ON,4,40700,90,624304,2838.611801829294,0.5374564913433886,0.000794403,321.765,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,3961130,168671153,6079464,162591689,6079464,4823843,4368,74.9179,1251253,119345410,1255621,3556797968,32,32,50,250,6,ON,4,40700,45,8108864,2276.8109135462896,0.35691229899924476,0.00396113,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1896872,165002897,5953061,159049836,5953061,4826466,8188,93.4909,1118407,134951727,1126595,2621295587,32,32,50,250,6,ON,4,40700,22,8108864,2277.1911663814544,0.4933451005463613,0.001896872,5148.24,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,2068339,165977983,5941163,160036820,5941163,4732356,1999,71.2749,1206808,120839262,1208807,7000490520,64,64,50,250,7,ON,4,40700,90,1788608,2014.704318294746,0.32254373261484265,0.002068339,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1023316,169976248,5974515,164001733,5974515,4897630,3041,91.278,1073844,136833775,1076885,5398589021,64,64,50,250,7,ON,4,40700,45,1788608,2016.2253296354054,0.48163059127139596,0.001023316,1287.06,5271802,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
