trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
0,MESH,OFF,ON,4,2269770,114454773,11541911,102912862,11541911,8054075,25990,84.7846,3461846,86040912,3487836,2409270767,32,32,50,100,5,ON,1,20300,45,6108864,1715.7150231353303,0.20729710819836386,0.00226977,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,1235985,113896820,11073810,102823010,11073810,8042523,47447,95.0053,2983840,94405723,3031287,1797148736,32,32,50,100,5,ON,1,20300,22,6108864,1716.095275970495,0.29285550523327336,0.001235985,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,MESH,OFF,ON,4,1093731,106436781,10537131,95899650,10537131,7561999,10416,82.0713,2964716,80187477,2975132,4494822794,64,64,50,100,6,ON,1,20300,90,1588608,1790.2659621303628,0.19421005574086725,0.001093731,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,616622,108890739,10559204,98331535,10559204,7732999,17457,91.9419,2808748,88663440,2826205,3435643092,64,64,50,100,6,ON,1,20300,45,1588608,1791.7869734710223,0.28874675889062956,0.000616622,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,562800,104641904,10222573,94419331,10222573,7420987,5589,76.6015,2795997,77687574,2801586,8850054059,128,128,50,100,7,ON,1,20300,181,424304,1934.7743318091223,0.1970074695681323,0.0005628,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,289428,102798145,9836634,92961511,9836634,7335874,8578,88.812,2492182,80241275,2500760,6485032267,128,128,50,100,7,ON,1,20300,90,424304,1940.8583771717597,0.2848478770498712,0.000289428,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,2277167,114023350,11552836,102470514,11552836,8056724,26211,84.5869,3469901,85294181,3496112,2399865756,32,32,50,100,5,ON,1,20300,45,6108864,1715.7150231353303,0.2065406379103228,0.002277167,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,1253506,114554362,11127439,103426923,11127439,8079651,47883,94.1619,2999905,94871879,3047788,1807822791,32,32,50,100,5,ON,1,20300,22,6108864,1716.095275970495,0.2946276352693775,0.001253506,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,1105307,106828105,10588143,96239962,10588143,7585543,10641,81.4742,2991959,80440940,3002600,4512256492,64,64,50,100,6,ON,1,20300,90,1588608,1790.2659621303628,0.1949879180083308,0.001105307,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,577493,103956034,10078917,93877117,10078917,7438983,16563,93.7037,2623371,85090073,2639934,3279697504,64,64,50,100,6,ON,1,20300,45,1588608,1791.7869734710223,0.2756030291199659,0.000577493,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
